id,created_at,full_text
1237716063720112128,Wed Mar 11 12:24:39 +0000 2020,Breaking news # RedmiNote9Promax will feature the brand new mediatek dimencity 80k and 64 mp imx686 4920mah with 30w fast charger 90h display and some big # surpise coming tomorrow .
1237322329081995265,Tue Mar 10 10:20:06 +0000 2020,We retrieved a curious artefact on this planet
1237249390869385216,Tue Mar 10 05:30:16 +0000 2020,Wishing everyone a very
1236046298203242496,Fri Mar 06 21:49:36 +0000 2020,# circleofaith don ’ t forget to look up at the # skies sometimes they # surpise oh and
1235840733094920192,Fri Mar 06 08:12:46 +0000 2020,"# eyespy # litlemushrom # indorplants # indorgarden # indorgardening # indorgardener # plantinghelps # plantlove # thyme # surpise # fridaythoughts # aphidhouse # herbs # herbgarden # herbgardenlove @ Baldwinsvile , New York"
1234907947899244544,Tue Mar 03 18:26:12 +0000 2020,Can you guess the announcement ?
1238176059369152515,Thu Mar 12 18:52:31 +0000 2020,"Politicians caring more about themselves than teachers , transit workers , and other front line workers and the general public ..."
1238166679659728897,Thu Mar 12 18:15:15 +0000 2020,# surprised I was convinced England would move to shut schools .
1238160352522776577,Thu Mar 12 17:50:06 +0000 2020,What # surprised me is that he can still read .
1238133240029904897,Thu Mar 12 16:02:22 +0000 2020,"Are you # Surprised my friend ? Actually this may well be the last time # SelectedGof will be used , for ther…"
1238118290406465536,Thu Mar 12 15:02:58 +0000 2020,"Are you # Surprised my friend ? Actually this may well be the last time # SelectedGof will be used , for there are rumours afoot that the equally odious LinC # ShafqatMahmod is being readied to stab the 🤡 in the back . Eat your heart out"
1238103040504332288,Thu Mar 12 14:02:22 +0000 2020,surprised me and took me to a coffee shop . Tried my first Iced Caramel Machiato . It was SO good !
1238087675611099137,Thu Mar 12 13:01:19 +0000 2020,Everything you do has a # consequence . You can either # brainstorm and be prepared for the potential ones OR be # surprised or shocked when it happens .
1238085909335232515,Thu Mar 12 12:54:17 +0000 2020,When ah come to bof LoL ...
1238078206781071367,Thu Mar 12 12:23:41 +0000 2020,My right side mirror didn ’ t hit anyone today # surprised I kept dancing in traffic cuz bruh I was being a lit ass Dj for m…
1238069179481235464,Thu Mar 12 11:47:49 +0000 2020,My right side mirror didn ’ t hit anyone today # surprised I kept dancing in traffic cuz bruh I was being a lit ass Dj for myself . You ’ l see everyone ’ s down face through the window and there ’ s that girl dancing in traffic 😂
1238062211509125121,Thu Mar 12 11:20:07 +0000 2020,I love you Lorraine but your opener was an unfortunate choice of words . When announcing Tom Hanks and wife have tested positive you said “ Things just got real ” unlike you to be so star struck when for many of us it already is ‘ real ’ and with nothing like his resources .
1238038837005373440,Thu Mar 12 09:47:15 +0000 2020,damn i am rly goin to miss going to classes fr fr but interested to see what the time off from actual school and just working does to my mental health 🤔 lokin to be
1238031449288110081,Thu Mar 12 09:17:53 +0000 2020,I hv received an email for service visit completion without my knowledge . # surprised & amp ; shocked . The toll free # CustomerService team could not give a satisfactory # response on how such fake service request getting logged .
1238001639149064192,Thu Mar 12 07:19:26 +0000 2020,The # Disposal of # Human # Lives # MeshMaims # MeshKils The # LifeLong # complex # Complications of # Mesh go # Untreated Why ? Nobo…
1237964072185782272,Thu Mar 12 04:50:09 +0000 2020,# surprised # did n't know
1237950380694175744,Thu Mar 12 03:55:45 +0000 2020,"Last year , a deck of cards with my initials on it for my bday ! This year , got coasters with my initials and my home state ! This is amazing ! I love it !"
1237932418511917061,Thu Mar 12 02:44:22 +0000 2020,Sorry Rachel but I just saw the video of reaction I don ’ t think anyone invited Cubes that owners meeting w/ # Surprised ( to say the least )
1237918067641982977,Thu Mar 12 01:47:21 +0000 2020,Oh Medina gets a card
1237911866170433536,Thu Mar 12 01:22:42 +0000 2020,"Well , it did n't sound like she was speaking English to me . Similar to my foreign speaking…"
1237892598318022657,Thu Mar 12 00:06:09 +0000 2020,Justin Bieber Visited Phily For an Unknown Reason Link : Author :
1237891673608224768,Thu Mar 12 00:02:28 +0000 2020,"Well , it did n't sound like she was speaking English to me . Similar to my foreign speaking neighbors . # uncouth # ignorant jerks . Not # surprised # COVIDー19 will spread like wildfire in the U.S.A. ; hopefully it will not ."
1237878735291863040,Wed Mar 11 23:11:03 +0000 2020,No way !
